YEAR,STATE,ST_CASE,VEH_NO,A_WRONGWAYDRV,A_DRDIS,A_DRDRO,A_VRD,A_BODY,A_IMP1,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_FIRE_EXP
2020,6,60554,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2006,1
2020,6,60555,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2005,1
2020,6,60556,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2005,1
2020,6,60556,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2020,1
2020,6,60558,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2001,1
2020,6,60559,1,2,2,2,2,3,2,2,1,1,2,4,1,3,2019,1
2020,6,60559,2,2,2,2,2,7,4,2,4,2,2,2,2,3,9999,1
2020,6,60560,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2020,6,60561,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2001,1
2020,6,60562,1,2,2,2,1,7,5,2,4,2,2,3,1,3,2012,1
2020,6,60563,1,2,2,1,2,3,2,2,2,2,2,4,2,3,2011,1
2020,6,60563,2,2,2,2,2,2,2,2,1,2,2,4,2,3,1994,1
2020,6,60563,3,2,2,2,2,2,5,2,1,1,2,4,1,3,2011,1
2020,6,60564,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2008,1
2020,6,60564,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2007,1
2020,6,60565,1,2,2,2,1,7,5,2,4,2,2,3,2,3,2004,1
2020,6,60565,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2004,1
2020,6,60566,1,2,2,2,1,7,7,2,4,1,2,1,2,3,2016,1
2020,6,60566,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1
2020,6,60567,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2001,1
2020,6,60568,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2015,1
2020,6,60568,2,2,2,2,2,7,5,2,4,2,2,3,2,3,2007,1
2020,6,60569,1,2,2,2,1,7,7,2,4,1,2,1,2,3,2017,1
2020,6,60570,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2012,2
2020,6,60570,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2000,1
2020,6,60570,3,2,2,2,2,1,2,2,2,2,2,4,1,3,2001,1
2020,6,60570,4,2,2,2,2,4,2,2,2,2,2,4,2,3,2000,1
2020,6,60571,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2020,6,60572,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2015,1
2020,6,60572,2,2,2,2,2,1,5,2,3,3,3,4,2,3,2018,1
2020,6,60573,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2003,1
2020,6,60574,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2014,1
2020,6,60574,2,2,2,2,2,2,2,1,1,1,2,4,2,3,2009,1
2020,6,60575,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1
2020,6,60576,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1
2020,6,60577,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1
2020,6,60578,1,2,2,2,1,6,7,1,1,1,2,4,2,3,2020,1
2020,6,60579,1,2,2,2,1,4,7,1,2,2,2,4,2,3,2016,1
2020,6,60580,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2012,1
2020,6,60581,1,2,2,2,1,1,4,2,1,1,2,4,2,3,1999,2
2020,6,60582,1,1,2,2,1,9,2,2,1,1,2,4,2,3,2019,2
2020,6,60582,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2016,1
2020,6,60583,1,2,2,2,1,1,1,1,1,1,2,4,2,3,2016,1
2020,6,60584,1,2,1,2,2,1,1,2,1,1,2,4,2,3,2009,2
2020,6,60585,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2007,1
2020,6,60586,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2003,1
2020,6,60586,2,2,2,2,2,1,2,1,2,2,2,4,2,3,1992,1
2020,6,60587,1,2,2,2,2,4,5,1,1,1,2,4,2,3,2002,1
2020,6,60587,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,6,60588,1,2,2,2,1,1,7,1,2,2,2,4,1,3,1994,1
2020,6,60589,1,2,2,2,1,2,2,1,2,2,2,4,2,3,2000,1
2020,6,60590,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2003,1
2020,6,60591,1,2,2,2,1,2,7,2,1,1,2,4,2,3,2014,1
2020,6,60592,1,2,2,2,2,1,2,2,1,1,1,4,2,3,1999,1
2020,6,60593,1,2,2,2,2,2,7,2,1,1,2,4,2,3,1986,1
2020,6,60594,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1994,1
2020,6,60595,1,2,2,2,1,2,2,1,1,1,2,4,1,3,2006,1
2020,6,60596,1,2,2,2,1,1,2,2,2,2,2,4,2,3,1997,1
2020,6,60597,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2010,1
2020,6,60597,2,2,2,2,2,7,2,2,4,2,2,3,2,3,1978,1
2020,6,60598,1,2,2,2,1,1,5,2,1,1,2,4,2,3,2014,2
2020,6,60598,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2006,1
2020,6,60598,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1
2020,6,60599,1,2,2,2,1,1,1,1,1,1,2,4,2,3,2008,1
2020,6,60600,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2000,1
2020,6,60600,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2016,1
2020,6,60600,3,2,2,2,2,1,4,2,1,1,2,4,2,3,2009,1
2020,6,60600,4,2,2,2,2,3,4,2,1,1,2,4,2,3,2019,1
2020,6,60600,5,2,2,2,2,1,7,2,1,1,2,4,2,3,2013,1
2020,6,60601,1,2,2,2,2,1,3,2,1,1,1,4,2,3,2006,1
2020,6,60602,1,2,2,2,1,1,7,2,1,1,1,4,2,3,2007,1
2020,6,60603,1,2,2,2,2,7,1,2,4,2,2,3,1,3,2009,1
2020,6,60603,2,2,2,2,2,3,5,2,2,2,2,4,2,3,1995,1
2020,6,60604,1,2,2,2,1,1,7,1,1,1,2,4,1,3,2006,1
2020,6,60605,1,2,2,2,2,3,2,2,1,1,1,4,2,3,2001,1
2020,6,60606,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,6,60607,1,2,2,2,2,7,1,2,4,2,2,3,1,3,2019,1
2020,6,60608,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1998,1
2020,6,60608,2,2,2,2,2,3,6,2,1,1,2,4,2,3,2001,1
2020,6,60609,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,6,60610,1,2,2,2,2,1,5,1,2,2,2,4,1,3,2012,1
2020,6,60610,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2020,6,60610,3,2,2,2,2,1,5,2,1,1,2,4,2,3,2002,1
2020,6,60611,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2020,6,60612,1,2,2,2,1,1,3,2,2,2,2,4,2,3,2004,2
2020,6,60613,1,2,2,2,1,1,2,2,2,2,2,4,2,3,1998,1
2020,6,60614,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2017,1
2020,6,60614,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,6,60615,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2019,1
2020,6,60616,1,2,2,2,1,4,1,1,1,1,2,4,2,3,1975,1
2020,6,60617,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2020,6,60618,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,6,60619,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2003,1
2020,6,60620,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2005,1
2020,6,60620,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2020,6,60620,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2007,1
2020,6,60621,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2020,1
2020,6,60622,1,2,2,2,1,9,2,2,1,1,2,4,2,3,9999,1
2020,6,60623,1,2,2,2,1,2,7,1,1,1,2,4,2,3,2013,1
2020,6,60624,1,2,2,2,1,3,7,1,1,1,2,4,2,3,1997,1
2020,6,60625,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2016,1
2020,6,60625,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1
2020,6,60626,1,2,2,2,1,2,6,1,1,1,2,4,1,3,2001,1
2020,6,60627,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2004,1
2020,6,60627,2,2,2,2,2,1,5,1,2,2,2,4,2,3,2017,1
2020,6,60627,3,2,2,2,2,1,2,2,2,2,2,4,2,3,2007,1
2020,6,60628,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2015,1
2020,6,60628,2,2,2,2,2,6,2,1,1,1,2,4,2,3,2013,1
2020,6,60628,3,2,2,2,1,3,2,2,1,1,2,4,2,3,2018,1
2020,6,60629,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1
2020,6,60630,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2008,1
2020,6,60631,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2015,1
2020,6,60631,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2005,1
2020,6,60632,1,2,2,2,2,9,2,1,1,1,2,4,1,3,2019,1
2020,6,60632,2,2,2,2,2,3,2,2,3,3,3,4,2,3,1998,1
2020,6,60633,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2005,1
2020,6,60633,2,2,2,2,2,7,2,2,4,1,1,1,2,3,2003,1
2020,6,60634,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2020,6,60635,1,2,2,2,1,1,7,2,2,2,2,4,2,3,1993,1
2020,6,60636,1,2,1,2,2,2,2,2,2,2,2,4,2,3,1997,1
2020,6,60637,1,2,2,2,2,2,4,2,3,3,3,4,2,3,1996,1
2020,6,60638,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2009,1
2020,6,60638,2,2,2,2,2,7,4,2,4,2,2,3,2,3,2010,1
2020,6,60639,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2006,1
2020,6,60639,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2018,1
2020,6,60640,1,2,2,2,2,8,6,2,1,1,1,4,2,1,2002,1
2020,6,60641,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2020,6,60642,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2007,1
2020,6,60643,1,2,2,2,1,1,3,2,1,1,2,4,2,3,2002,1
2020,6,60643,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1
2020,6,60644,1,2,2,2,1,1,5,1,2,2,2,4,2,3,1998,1
2020,6,60645,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2018,1
2020,6,60645,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2002,1
2020,6,60646,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2000,1
2020,6,60647,1,1,2,2,1,2,2,2,1,1,1,4,2,3,2007,1
2020,6,60647,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2010,2
2020,6,60647,3,2,2,2,2,1,7,2,2,2,2,4,2,3,2016,1
2020,6,60647,4,2,2,2,1,1,7,2,2,2,2,4,2,3,2005,1
2020,6,60647,5,2,2,2,2,4,7,2,1,1,2,4,2,3,2010,1
2020,6,60648,1,2,2,2,2,1,7,2,3,3,3,4,1,3,1997,1
2020,6,60648,2,2,2,2,2,7,7,2,4,1,2,1,2,3,1980,1
2020,6,60649,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1
2020,6,60650,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2019,1
2020,6,60650,2,2,2,2,2,2,2,1,1,1,2,4,2,3,2017,1
2020,6,60651,1,2,2,2,2,4,2,2,1,1,2,4,1,3,2014,1
2020,6,60651,2,2,2,2,2,1,4,2,2,2,2,4,2,3,2004,2
2020,6,60651,3,2,2,2,2,4,4,2,1,1,2,4,2,3,2006,1
2020,6,60651,4,2,2,2,2,1,4,2,1,1,2,4,2,3,2010,1
2020,6,60652,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2006,1
2020,6,60653,1,2,2,2,1,3,1,1,1,1,2,4,1,3,2002,1
2020,6,60654,1,1,2,2,2,1,2,2,2,2,2,4,2,3,2004,1
2020,6,60654,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,6,60655,1,2,2,2,2,7,1,2,4,1,2,1,2,3,2004,1
2020,6,60656,1,2,2,2,2,6,5,2,1,1,1,4,2,3,2019,1
2020,6,60656,2,2,2,2,1,1,2,2,1,1,1,4,2,3,2005,1
2020,6,60657,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2015,2
2020,6,60658,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2011,1
2020,6,60659,1,2,2,2,1,3,1,1,1,1,2,4,2,3,1999,1
2020,6,60660,1,2,2,2,1,4,2,2,1,1,2,4,2,3,1999,2
2020,6,60661,1,2,2,2,1,3,7,1,1,1,2,4,2,3,2013,1
2020,6,60662,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2000,1
2020,6,60662,2,2,2,2,2,4,2,1,1,1,2,4,2,3,1998,2
2020,6,60663,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2016,2
2020,6,60663,2,2,2,2,2,6,4,2,1,1,2,4,2,3,2016,1
2020,6,60664,1,2,2,2,1,2,5,2,1,1,2,4,2,3,2015,1
2020,6,60664,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2018,1
2020,6,60664,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2020,6,60665,1,2,2,2,2,7,1,2,4,1,2,1,2,3,2019,1
2020,6,60666,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2019,1
2020,6,60667,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2020,6,60667,2,2,1,2,2,1,6,2,1,1,2,4,2,3,2014,1
2020,6,60668,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,6,60669,1,2,2,2,2,6,4,2,1,1,2,4,2,3,2001,1
2020,6,60669,2,2,2,2,2,7,1,2,4,2,2,3,2,3,2003,1
2020,6,60670,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2013,1
2020,6,60670,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2020,6,60671,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2007,1
2020,6,60672,1,2,1,2,1,6,3,2,1,1,1,4,2,3,2013,1
2020,6,60673,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2001,1
2020,6,60674,1,2,2,2,1,4,7,1,1,1,1,4,2,3,2007,1
2020,6,60675,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,6,60676,1,2,2,2,1,1,7,2,1,1,1,4,1,3,2006,1
2020,6,60677,1,2,2,2,1,7,7,2,4,2,2,3,1,3,2004,1
2020,6,60678,1,2,2,2,1,3,7,1,2,2,2,4,2,3,2005,1
2020,6,60679,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2020,6,60680,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2019,1
2020,6,60681,1,2,2,2,1,1,1,1,1,1,2,4,2,3,2002,1
2020,6,60681,2,2,2,2,2,2,6,2,1,1,2,4,2,3,2001,1
2020,6,60682,1,2,2,2,1,1,7,1,1,1,2,4,2,3,2005,1
2020,6,60683,1,2,2,2,2,1,7,2,1,1,2,4,2,3,2016,1
2020,6,60684,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2002,1
2020,6,60685,1,2,2,2,2,1,5,2,1,1,2,4,2,3,1994,1
2020,6,60685,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2003,1
2020,6,60686,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2006,1
2020,6,60687,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2012,1
2020,6,60687,2,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2020,6,60688,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2017,1
2020,6,60688,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2020,6,60688,3,2,2,2,2,2,5,2,1,1,2,4,2,3,1996,1
2020,6,60690,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2019,1
2020,6,60690,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2018,1
2020,6,60691,1,2,2,2,1,1,2,1,2,2,2,4,2,3,1997,1
2020,6,60692,1,2,2,2,2,1,2,2,1,1,1,4,1,3,2017,1
2020,6,60693,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2011,1
2020,6,60694,1,2,2,2,1,3,3,2,1,1,2,4,2,3,2018,2
2020,6,60695,1,2,2,2,1,2,7,1,1,2,2,4,2,3,1999,1
2020,6,60696,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,6,60697,1,2,2,2,1,1,7,1,2,2,2,4,2,3,2013,1
2020,6,60698,1,2,2,2,2,7,1,2,4,1,2,1,1,3,2015,1
2020,6,60699,1,2,2,2,1,1,5,2,2,2,2,4,1,3,2002,1
2020,6,60699,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2014,1
2020,6,60699,3,2,2,2,2,9,7,2,1,1,2,4,2,3,2006,1
2020,6,60700,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2006,1
2020,6,60700,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2020,6,60701,1,2,2,2,2,1,2,2,2,2,2,4,1,3,1988,1
2020,6,60702,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2009,1
2020,6,60703,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2020,6,60704,1,2,2,2,1,1,6,2,1,1,2,4,2,3,2001,1
2020,6,60705,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1991,1
2020,6,60706,1,1,2,2,2,1,2,2,2,2,2,4,2,3,2019,1
2020,6,60706,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2004,1
2020,6,60707,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2014,1
2020,6,60708,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2017,2
2020,6,60709,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2013,1
2020,6,60710,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2018,1
2020,6,60711,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2006,1
2020,6,60712,1,2,2,2,1,1,5,1,1,1,2,4,1,3,2001,1
2020,6,60713,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2011,1
2020,6,60713,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2000,1
2020,6,60714,1,2,2,2,1,2,5,2,1,1,2,4,2,3,2014,1
2020,6,60714,3,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2020,6,60714,4,2,2,2,2,9,4,2,3,3,3,4,2,3,9999,1
2020,6,60714,5,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2020,6,60714,6,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,6,60715,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2019,1
2020,6,60716,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2014,1
2020,6,60716,2,2,2,2,2,1,2,2,3,3,3,4,2,3,2012,1
2020,6,60717,1,2,1,2,2,1,2,2,1,1,2,4,1,3,2016,1
2020,6,60717,2,2,2,2,2,1,4,2,1,1,2,4,2,3,1999,2
2020,6,60718,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2002,1
2020,6,60719,1,2,2,2,1,3,7,1,2,2,2,4,2,3,2003,1
2020,6,60720,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2007,1
2020,6,60721,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2002,1
2020,6,60721,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2020,1
2020,6,60721,3,2,2,2,2,1,5,2,1,1,2,4,2,3,2017,1
2020,6,60721,4,2,2,2,2,1,5,2,1,1,2,4,2,3,2014,1
2020,6,60722,1,1,2,2,1,1,7,2,1,1,2,4,1,3,2014,1
2020,6,60723,1,2,2,2,2,1,2,1,2,2,2,4,1,3,2012,1
2020,6,60723,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2014,1
2020,6,60724,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2016,1
2020,6,60725,1,2,2,2,2,3,2,2,1,1,2,4,2,3,1999,1
2020,6,60726,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2005,1
2020,6,60727,1,2,2,2,1,1,7,2,2,2,2,4,1,3,2013,2
2020,6,60728,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2012,2
2020,6,60728,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2015,1
2020,6,60729,1,2,2,2,2,7,1,2,4,1,2,1,1,3,2018,1
2020,6,60729,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2018,1
2020,6,60729,3,2,2,2,1,7,2,2,4,1,2,1,2,3,2012,1
2020,6,60730,1,2,2,2,2,9,7,2,3,3,3,4,1,3,9999,1
2020,6,60731,1,2,2,2,2,6,2,2,3,3,3,4,2,3,2017,1
2020,6,60732,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2018,1
2020,6,60732,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1
2020,6,60733,1,2,2,2,2,6,2,2,1,1,1,4,2,3,1999,1
2020,6,60734,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1991,1
2020,6,60735,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2019,1
2020,6,60735,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1
2020,6,60736,1,2,2,2,1,1,7,2,1,1,2,4,1,3,1998,1
2020,6,60737,1,2,2,2,2,3,2,2,2,2,2,4,1,3,2004,1
2020,6,60737,2,2,2,2,2,1,3,2,2,2,2,4,2,3,1998,1
2020,6,60737,4,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1
2020,6,60738,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2000,1
2020,6,60739,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,1
2020,6,60740,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2007,1
2020,6,60740,2,1,2,2,1,2,2,2,1,1,2,4,2,3,2014,1
2020,6,60741,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2016,1
2020,6,60741,2,2,2,2,2,9,4,2,1,1,2,4,2,3,1982,1
2020,6,60742,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2012,1
2020,6,60743,1,2,2,2,2,3,5,2,2,2,2,4,2,3,2004,1
2020,6,60743,2,2,2,2,2,4,2,2,1,1,2,4,2,3,1997,1
2020,6,60744,1,2,2,2,2,1,6,2,1,1,2,4,2,3,2017,1
2020,6,60745,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2019,1
2020,6,60745,2,2,2,2,2,7,5,2,4,1,2,1,2,3,9999,1
2020,6,60746,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2008,1
2020,6,60748,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2008,1
2020,6,60749,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2004,1
2020,6,60750,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2013,1
2020,6,60750,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2012,1
2020,6,60751,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2007,1
2020,6,60751,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2006,1
2020,6,60752,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2002,1
2020,6,60753,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1994,1
2020,6,60754,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2017,1
2020,6,60755,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2015,1
2020,6,60755,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1
2020,6,60756,1,2,2,2,1,2,7,1,1,1,2,4,2,3,2006,1
2020,6,60757,1,2,2,2,1,3,7,1,1,1,2,4,2,3,2002,1
2020,6,60758,1,2,2,2,2,2,2,2,3,3,3,4,2,3,1984,1
2020,6,60758,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,6,60760,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2020,6,60761,1,2,2,2,1,1,7,2,2,2,2,4,1,3,2007,1
2020,6,60762,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1
2020,6,60763,1,2,2,2,1,3,7,2,2,2,2,4,1,3,2001,1
2020,6,60764,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,6,60765,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2002,1
2020,6,60766,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,6,60767,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2003,1
2020,6,60767,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2016,1
2020,6,60768,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,6,60768,2,2,2,2,2,9,7,2,3,3,3,4,1,3,9999,1
2020,6,60769,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2017,1
2020,6,60770,1,2,2,2,1,1,7,1,2,2,2,4,1,3,1997,1
2020,6,60771,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2020,6,60772,1,2,2,2,1,3,7,1,2,2,2,4,2,3,2000,1
2020,6,60773,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2006,1
2020,6,60773,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1
2020,6,60774,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,6,60774,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2020,6,60775,1,2,2,2,1,1,2,1,2,2,2,4,2,3,1991,1
2020,6,60776,1,2,2,2,1,2,1,1,1,1,2,4,2,3,1989,1
2020,6,60777,1,2,2,2,1,2,2,2,2,2,2,4,2,3,1996,1
2020,6,60777,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2019,1
2020,6,60778,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2000,1
2020,6,60779,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2019,1
2020,6,60780,1,2,2,2,1,3,7,1,1,1,2,4,2,3,2001,1
2020,6,60781,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2004,1
2020,6,60783,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2020,6,60784,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2001,1
2020,6,60784,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2020,6,60785,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2000,1
2020,6,60785,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2011,1
2020,6,60786,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2014,1
2020,6,60786,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2016,1
2020,6,60787,1,2,2,2,1,7,7,2,4,1,2,1,2,3,1997,1
2020,6,60788,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2001,1
2020,6,60789,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2009,1
2020,6,60789,2,2,2,2,2,2,3,2,1,1,1,4,2,3,2004,1
2020,6,60790,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2005,1
