make,model,car_year,drive_train,curb_weight,car_height,car_width,car_length
FORD,E-150,2007,RWD,2270,2052,2017,5382
FORD,E-150,2008,RWD,2375,2085,2017,5382
FORD,E-150,2012,RWD,2230,2088,2017,5504
FORD,E-150,2013,RWD,2417,2103,2014,5504
FORD,E-250,2011,RWD,2500,2088,2017,5504
FORD,E-250,2012,RWD,2396,2088,2017,5504
FORD,E-350,2013,RWD,2763,2096,2014,5382
FORD,E-350,2014,RWD,2630,2095,2017,5504
FORD,ECOSPORT,2018,AWD,1471,1653,1752,4096
FORD,ECOSPORT,2019,AWD,1471,1654,1765,4097
FORD,ECOSPORT,2020,AWD,1503,1654,1760,4097
FORD,ECOSPORT,2022,AWD,1475,1653,1765,4097
FORD,ECOSPORT,2022,FWD,1339,1654,1765,4097
FORD,EDGE,2007,AWD,1908,1702,1923,4796
FORD,EDGE,2008,AWD,1889,1700,1925,4720
FORD,EDGE,2009,AWD,1835,1702,1923,4717
FORD,EDGE,2010,AWD,1916,1721,1923,4719
FORD,EDGE,2011,AWD,1906,1702,1930,4679
FORD,EDGE,2012,AWD,1914,1700,1930,4720
FORD,EDGE,2013,AWD,1947,1702,1928,4720
FORD,EDGE,2014,AWD,1943,1702,1930,4679
FORD,EDGE,2015,AWD,1838,1742,1928,4778
FORD,EDGE,2016,AWD,1906,1742,1928,4778
FORD,EDGE,2017,AWD,1841,1742,1928,4778
FORD,EDGE,2018,AWD,1879,1735,1928,4778
FORD,EDGE,2019,AWD,1953,1742,1928,4796
FORD,EDGE,2020,AWD,1845,1735,1928,4796
FORD,EDGE,2022,AWD,1900,1735,1928,4796
FORD,EDGE,2022,FWD,1870,1735,1928,4796
FORD,EDGE,2023,AWD,1945,1735,1928,4796
FORD,EDGE,2023,FWD,1849,1735,1928,4796
FORD,EDGE,2024,AWD,1970,1735,1928,4796
FORD,EDGE,2024,FWD,1818,1735,1928,4796
FORD,ESCAPE,2001,NA,1476,1755,1806,4394
FORD,ESCAPE,2002,NA,1497,1765,1781,4394
FORD,ESCAPE,2003,NA,1560,1775,1806,4442
FORD,ESCAPE,2004,NA,1565,1765,1781,4394
FORD,ESCAPE,2005,NA,1560,1770,1825,4480
FORD,ESCAPE,2006,AWD,1570,1760,1780,4442
FORD,ESCAPE,2007,AWD,1474,1755,1806,4442
FORD,ESCAPE,2008,AWD,1473,1722,1806,4437
FORD,ESCAPE,2009,AWD,1550,1725,1806,4437
FORD,ESCAPE,2010,AWD,1590,1725,1806,4437
FORD,ESCAPE,2011,RWD,1518,1725,1806,4437
FORD,ESCAPE,2012,RWD,1498,1725,1806,4437
FORD,ESCAPE,2013,RWD,1605,1689,1839,4524
FORD,ESCAPE,2014,RWD,1594,1684,1839,4524
FORD,ESCAPE,2015,AWD,1679,1684,1839,4524
FORD,ESCAPE,2016,AWD,1658,1684,1839,4524
FORD,ESCAPE,2017,AWD,1658,1684,1839,4524
FORD,ESCAPE,2018,AWD,1680,1683,1839,4524
FORD,ESCAPE,2019,AWD,1668,1684,1839,4524
FORD,ESCAPE,2020,AWD,1630,1700,1882,4625
FORD,ESCAPE,2022,AWD,1593,1676,1882,4585
FORD,ESCAPE,2022,FWD,1497,1676,1882,4602
FORD,ESCAPE,2023,AWD,1611,1676,1882,4575
FORD,ESCAPE,2023,FWD,1525,1676,1882,4575
FORD,ESCAPE,2024,AWD,1614,1697,1882,4602
FORD,ESCAPE,2024,FWD,1556,1676,1882,4602
FORD,ESCAPE GAS,2025,AWD,1560,1676,1882,4575
FORD,ESCAPE GAS,2025,FWD,1525,1676,1882,4575
FORD,ESCAPE GAS,2026,AWD,1680,1700,1880,4600
FORD,ESCAPE GAS,2026,FWD,1530,1720,1885,4600
FORD,ESCAPE HEV,2022,AWD,1675,1684,1882,4605
FORD,ESCAPE HEV,2022,FWD,1609,1679,1882,4595
FORD,ESCAPE HEV,2023,AWD,1675,1707,1882,4602
FORD,ESCAPE HEV,2023,FWD,1565,1679,1882,4600
FORD,ESCAPE HEV,2024,AWD,1733,1713,1882,4604
FORD,ESCAPE HEV,2024,FWD,1611,1679,1882,4595
FORD,ESCAPE HEV,2025,AWD,1675,1712,1882,4615
FORD,ESCAPE HEV,2025,FWD,1697,1676,1882,4595
FORD,ESCAPE HEV,2026,AWD,1725,1680,1885,4605
FORD,ESCAPE HEV,2026,FWD,1610,1680,1880,4600
FORD,ESCAPE PHEV,2022,FWD,1745,1676,1882,4605
FORD,ESCAPE PHEV,2023,FWD,1749,1712,1882,4613
FORD,ESCAPE PHEV,2024,FWD,1759,1679,1882,4602
FORD,ESCAPE PHEV,2025,FWD,1750,1680,1880,4600
FORD,ESCAPE PHEV,2026,FWD,1770,1700,1880,4600
FORD,ESCORT,1991,NA,1050,1350,1676,4265
FORD,ESCORT,1992,NA,1066,1364,1689,4293
FORD,ESCORT,1993,NA,1050,1362,1676,4227
FORD,ESCORT,1994,NA,1080,1360,1690,4260
FORD,ESCORT,1995,NA,1064,1356,1699,4323
FORD,ESCORT,1997,NA,1070,1369,1702,4399
FORD,ESCORT,1998,NA,1066,1397,1702,4440
FORD,ESCORT,1999,NA,1111,1346,1702,4536
FORD,EXCURSION,2002,NA,3400,2045,2029,5758
FORD,EXCURSION,2003,NA,3487,1966,2029,5758
FORD,EXCURSION,2005,NA,3450,2029,2029,5758
FORD,EXPEDITION,1997,NA,2041,1892,1996,5197
FORD,EXPEDITION,1998,NA,2124,1887,1999,5197
FORD,EXPEDITION,1999,NA,2458,1938,2002,5197
FORD,EXPEDITION,2000,NA,2330,1968,2004,5202
FORD,EXPEDITION,2001,NA,2426,1943,1999,5197
FORD,EXPEDITION,2002,NA,2330,1943,2000,5202
FORD,EXPEDITION,2003,NA,2450,1951,1999,5227
FORD,EXPEDITION,2004,NA,2450,1961,1999,5227
FORD,EXPEDITION,2005,NA,2547,1961,1999,5227
FORD,EXPEDITION,2006,AWD,2450,1991,1999,5197
FORD,EXPEDITION,2007,AWD,2555,1961,2002,5245
FORD,EXPEDITION,2008,AWD,2590,1986,2002,5288
FORD,EXPEDITION,2009,AWD,2640,1961,2002,5245
FORD,EXPEDITION,2010,AWD,2550,1974,2002,5293
FORD,EXPEDITION,2011,RWD,2544,1961,2002,5245
FORD,EXPEDITION,2012,RWD,2610,1986,2002,5283
FORD,EXPEDITION,2013,RWD,2459,1961,2002,5245
FORD,EXPEDITION,2014,RWD,2498,1986,2002,5286
FORD,EXPEDITION,2015,RWD,2426,1961,2002,5232
FORD,EXPEDITION,2016,RWD,2478,1961,2002,5232
FORD,EXPEDITION,2017,RWD,2460,1961,2002,5232
FORD,EXPEDITION,2018,RWD,2435,1935,2029,5334
FORD,EXPEDITION,2019,RWD,2435,1935,2029,5334
FORD,EXPEDITION,2020,NA,2435,1941,2029,5334
FORD,EXPEDITION,2022,4WD,2509,1935,2029,5334
FORD,EXPEDITION,2022,NA,2434,1941,2029,5334
FORD,EXPEDITION,2023,4WD,2509,1935,2029,5334
FORD,EXPEDITION,2023,RWD,2436,1941,2029,5334
FORD,EXPEDITION,2024,4WD,2509,1941,2029,5334
FORD,EXPEDITION,2024,RWD,2436,1935,2029,5334
FORD,EXPEDITION,2025,4WD,2550,1935,2029,5334
FORD,EXPEDITION,2025,RWD,2440,1935,2000,5335
FORD,EXPEDITION,2026,4WD,2585,1935,2029,5334
FORD,EXPEDITION,2026,RWD,2450,1940,2030,5335
FORD,EXPEDITION EL,2017,RWD,2548,1986,2002,5621
FORD,EXPEDITION EL,2022,4WD,2682,1935,2029,5636
FORD,EXPEDITION EL,2022,NA,2546,1935,2029,5636
FORD,EXPEDITION EL,2023,4WD,2680,1935,2029,5636
FORD,EXPEDITION EL,2023,RWD,2511,1935,2029,5636
FORD,EXPEDITION EL,2024,4WD,2630,1941,2029,5636
FORD,EXPEDITION EL,2024,RWD,2631,1935,2029,5636
FORD,EXPEDITION MAX,2025,4WD,2680,1940,2030,5636
FORD,EXPEDITION MAX,2025,RWD,2606,1941,2029,5636
FORD,EXPEDITION MAX,2026,4WD,2680,1935,2030,5635
FORD,EXPEDITION MAX,2026,RWD,2631,1938,2029,5636
FORD,EXPLORER,1991,NA,1753,1722,1702,4536
FORD,EXPLORER,1993,NA,1810,1707,1783,4643
FORD,EXPLORER,1994,NA,1814,1707,1783,4681
FORD,EXPLORER,1995,NA,1900,1694,1788,4778
FORD,EXPLORER,1996,NA,1960,1727,1783,4788
FORD,EXPLORER,1997,NA,1970,1740,1783,4831
FORD,EXPLORER,1998,NA,1890,1700,1788,4785
FORD,EXPLORER,1999,NA,1915,1742,1783,4788
FORD,EXPLORER,2000,NA,1929,1783,1783,4793
FORD,EXPLORER,2001,NA,1950,1778,1872,4828
FORD,EXPLORER,2002,NA,2020,1821,1872,4823
FORD,EXPLORER,2003,NA,1940,1811,1831,4879
FORD,EXPLORER,2004,NA,1973,1811,1872,4854
FORD,EXPLORER,2005,NA,2100,1831,1831,4912
FORD,EXPLORER,2006,AWD,2117,1826,1872,4912
FORD,EXPLORER,2007,AWD,2070,1850,1872,4912
FORD,EXPLORER,2008,AWD,2129,1847,1872,4912
FORD,EXPLORER,2009,AWD,2126,1849,1872,4912
FORD,EXPLORER,2010,AWD,2118,1842,1872,4912
FORD,EXPLORER,2011,AWD,2233,1786,2004,5006
FORD,EXPLORER,2012,AWD,2165,1786,2000,5006
FORD,EXPLORER,2013,AWD,2149,1781,1999,5006
FORD,EXPLORER,2014,AWD,2166,1778,2000,5006
FORD,EXPLORER,2015,AWD,2167,1778,1999,5006
FORD,EXPLORER,2016,AWD,2134,1788,2004,5037
FORD,EXPLORER,2017,AWD,2130,1778,2004,5037
FORD,EXPLORER,2018,AWD,2131,1778,2004,5037
FORD,EXPLORER,2019,AWD,2174,1778,2004,5037
FORD,EXPLORER,2020,4WD,1994,1783,2004,5050
FORD,EXPLORER,2022,4WD,2023,1786,2004,5050
FORD,EXPLORER,2022,RWD,1971,1783,2004,5050
FORD,EXPLORER,2023,4WD,1996,1796,2004,5050
FORD,EXPLORER,2023,RWD,1970,1796,2004,5050
FORD,EXPLORER,2024,4WD,2089,1796,2004,5050
FORD,EXPLORER,2024,RWD,1971,1778,2004,5050
FORD,EXPLORER,2025,4WD,2100,1775,2004,5037
FORD,EXPLORER,2025,RWD,1970,1786,2004,5050
FORD,EXPLORER GAS,2026,4WD,2100,1775,2004,5049
FORD,EXPLORER GAS,2026,RWD,1970,1783,2004,5050
FORD,EXPLORER HEV,2022,4WD,2177,1796,2004,5050
FORD,EXPLORER HEV,2022,RWD,2107,1783,2004,5049
FORD,EXPLORER HEV,2023,4WD,2161,1796,2004,5050
FORD,EXPLORER HEV,2023,RWD,2221,1786,2004,5050
FORD,EXPLORER HEV,2024,4WD,2254,1786,2004,5050
FORD,EXPLORER HEV,2024,RWD,2206,1775,2004,5050
FORD,EXPLORER HEV,2025,4WD,2221,1796,2004,5050
FORD,EXPLORER HEV,2025,RWD,2080,1775,2004,5037
FORD,EXPLORER HEV,2026,4WD,2165,1788,2005,5052
FORD,EXPLORER HEV,2026,RWD,2160,1780,2005,5055
FORD,EXPLORER SPORT,2003,NA,1805,1712,1783,4605
FORD,EXPLORER SPORT TRAC,2002,NA,1980,1803,1778,5231
FORD,EXPLORER SPORT TRAC,2003,NA,1960,1793,1872,5202
FORD,EXPLORER SPORT TRAC,2004,NA,1961,1806,1824,5231
FORD,EXPLORER SPORT TRAC,2005,NA,2009,1780,1870,5210
FORD,EXPLORER SPORT TRAC,2007,AWD,2100,1786,1872,5278
FORD,EXPLORER SPORT TRAC,2008,AWD,2024,1826,1872,5278
FORD,EXPLORER SPORT TRAC,2010,AWD,2150,1824,1872,5339
FORD,F-150,1992,NA,1950,1840,2010,5400
FORD,F-150,1993,NA,1770,1867,2007,5340
FORD,F-150,1994,NA,1750,1854,2010,5385
FORD,F-150,1995,NA,1770,1800,2007,5335
FORD,F-150,1996,NA,1850,1820,1990,5600
FORD,F-150,1997,NA,1980,1830,2000,5580
FORD,F-150,1998,NA,1950,1830,2010,5640
FORD,F-150,1999,NA,1955,1849,2009,5732
FORD,F-150,2000,NA,1950,1890,2010,5600
FORD,F-150,2001,NA,2250,1915,2010,5735
FORD,F-150,2002,NA,2044,1885,2009,5590
FORD,F-150,2003,NA,2028,1912,2017,5613
FORD,F-150,2004,NA,2359,1875,2004,5690
FORD,F-150,2005,NA,2153,1872,2004,5817
FORD,F-150,2006,4WD,2400,1950,2000,5830
FORD,F-150,2007,AWD,2350,1900,2000,5800
FORD,F-150,2008,AWD,2548,1943,2004,5690
FORD,F-150,2009,AWD,2585,1920,2012,5697
FORD,F-150 (REGULAR CAB) GAS,2023,4WD,2190,1966,2030,5865
FORD,F-150 (REGULAR CAB) GAS,2023,RWD,1824,1920,2029,5311
FORD,F-150 (REGULAR CAB) GAS,2024,4WD,2150,2012,2032,6358
FORD,F-150 (REGULAR CAB) GAS,2024,RWD,1826,1920,2029,5814
FORD,F-150 (REGULAR CAB) GAS,2025,4WD,2080,1961,2029,5885
FORD,F-150 (REGULAR CAB) GAS,2025,RWD,2080,1950,2035,5315
FORD,F-150 (REGULAR CAB) GAS,2026,4WD,2180,1965,2032,5885
FORD,F-150 (REGULAR CAB) GAS,2026,RWD,1950,1925,2032,5311
FORD,F-150 (SUPER CAB) GAS,2023,4WD,2250,1958,2030,5890
FORD,F-150 (SUPER CAB) GAS,2023,RWD,2080,1956,2029,5885
FORD,F-150 (SUPER CAB) GAS,2024,4WD,2360,1981,2029,5885
FORD,F-150 (SUPER CAB) GAS,2024,RWD,2180,1930,2030,6190
FORD,F-150 (SUPER CAB) GAS,2025,4WD,2350,1980,2030,5900
FORD,F-150 (SUPER CAB) GAS,2025,RWD,2080,1960,2032,5915
FORD,F-150 (SUPER CAB) GAS,2026,4WD,2280,1965,2032,5885
FORD,F-150 (SUPER CAB) GAS,2026,RWD,2150,1930,2030,5890
FORD,F-150 (SUPER CREW) GAS,2023,4WD,2278,1961,2029,5885
FORD,F-150 (SUPER CREW) GAS,2023,RWD,2134,1963,2032,5885
FORD,F-150 (SUPER CREW) GAS,2024,4WD,2380,1990,2030,5890
FORD,F-150 (SUPER CREW) GAS,2024,RWD,2200,1956,2032,5885
FORD,F-150 (SUPER CREW) GAS,2025,4WD,2350,1966,2029,5885
FORD,F-150 (SUPER CREW) GAS,2025,RWD,2200,1956,2032,5885
FORD,F-150 (SUPER CREW) GAS,2026,4WD,2450,1990,2030,5900
FORD,F-150 (SUPER CREW) GAS,2026,RWD,2300,1980,2035,5890
FORD,F-150 (SUPER CREW) HEV,2023,4WD,2624,1966,2032,5885
FORD,F-150 (SUPER CREW) HEV,2023,RWD,2427,1958,2123,5885
FORD,F-150 (SUPER CREW) HEV,2024,4WD,2619,1963,2438,5885
FORD,F-150 (SUPER CREW) HEV,2024,RWD,2437,1958,2032,5885
FORD,F-150 (SUPER CREW) HEV,2025,4WD,2650,1970,2030,5885
FORD,F-150 (SUPER CREW) HEV,2026,4WD,2700,1960,2030,5885
FORD,F-150 (SUPER CREW) LIGHTNING BEV,2022,4WD,2990,1989,2141,5911
FORD,F-150 (SUPER CREW) LIGHTNING BEV,2023,4WD,2989,2004,2032,5911
FORD,F-150 (SUPER CREW) LIGHTNING BEV,2024,4WD,2989,2004,2032,5910
FORD,F-150 (SUPER CREW) LIGHTNING BEV,2025,4WD,3000,1995,2030,5910
FORD,F-150 (SUPER CREW) LIGHTNING BEV,2026,4WD,2950,2004,2032,5911
FORD,F-150 HERITAGE,2004,NA,2045,1859,2009,5751
FORD,F-150 REGULAR CAB,2022,4WD,2163,1961,2029,5311
FORD,F-150 REGULAR CAB,2022,NA,1824,1920,2029,5865
FORD,F-150 SUPER CAB,2022,4WD,2250,1961,2029,5885
FORD,F-150 SUPER CAB,2022,NA,2134,1925,2029,5890
FORD,F-150 SUPER CAB DIESEL,2022,4WD,2345,1961,2029,6185
FORD,F-150 SUPER CAB DIESEL,2022,NA,2278,1961,2029,5885
FORD,F-150 SUPER CREW,2022,4WD,2350,1960,2030,5885
FORD,F-150 SUPER CREW,2022,NA,2132,1961,2029,5885
FORD,F-150 SUPER CREW DIESEL,2022,4WD,2374,1963,2029,5885
FORD,F-150 SUPER CREW DIESEL,2022,NA,2213,1961,2029,5885
FORD,F-150 SUPER CREW HEV,2022,4WD,2608,1961,2032,5885
FORD,F-150 SUPER CREW HEV,2022,NA,2450,1920,2029,5885
FORD,F-250,2008,NA,3100,2030,2030,6700
FORD,F-250,2009,AWD,3400,2045,2030,6680
FORD,F-250,2011,RWD,3039,2029,2029,6360
FORD,F-250 (CREW CAB),2023,4WD,3402,2070,2032,6350
FORD,F-250 (CREW CAB),2023,RWD,2852,2055,2032,6350
FORD,F-250 (CREW CAB),2024,4WD,3401,2045,2032,6350
FORD,F-250 (CREW CAB),2024,RWD,3078,2035,2032,6350
FORD,F-250 (CREW CAB),2025,4WD,3250,2055,2032,6350
FORD,F-250 (CREW CAB),2025,RWD,3040,2070,2032,6350
FORD,F-250 (CREW CAB),2026,4WD,3300,2055,2032,6350
FORD,F-250 (CREW CAB),2026,RWD,3200,2050,2030,6370
FORD,F-250 (REGULAR CAB),2023,4WD,2926,2075,2032,5903
FORD,F-250 (REGULAR CAB),2023,RWD,2605,1999,2032,6761
FORD,F-250 (REGULAR CAB),2024,4WD,3039,2070,2032,6048
FORD,F-250 (REGULAR CAB),2024,RWD,2600,2030,2030,6350
FORD,F-250 (REGULAR CAB),2025,4WD,3150,2052,2032,5888
FORD,F-250 (REGULAR CAB),2025,RWD,2700,2015,2032,6350
FORD,F-250 (REGULAR CAB),2026,4WD,3085,2042,2032,6350
FORD,F-250 (REGULAR CAB),2026,RWD,2750,2035,2032,5888
FORD,F-250 (SUPER CAB),2023,4WD,3175,2070,2029,6350
FORD,F-250 (SUPER CAB),2023,RWD,2994,2040,2032,6350
FORD,F-250 (SUPER CAB),2024,4WD,3016,2065,2032,6350
FORD,F-250 (SUPER CAB),2024,RWD,2605,2027,2032,6350
FORD,F-250 (SUPER CAB),2025,4WD,2980,2060,2032,6350
FORD,F-250 (SUPER CAB),2025,RWD,2815,2045,2032,6350
FORD,F-250 (SUPER CAB),2026,4WD,3400,2065,2032,6350
FORD,F-250 (SUPER CAB),2026,RWD,2750,2030,2030,6350
FORD,F-250 CREW CAB,2022,4WD,3175,2065,2032,6350
FORD,F-250 CREW CAB,2022,NA,2714,2029,2032,6350
FORD,F-250 REGULAR CAB,2022,4WD,2887,2065,2032,6708
FORD,F-250 REGULAR CAB,2022,NA,2654,2029,2029,6335
FORD,F-250 SUPER CAB,2022,4WD,3150,2070,2032,6350
FORD,F-250 SUPER CAB,2022,NA,2713,2065,2032,6350
FORD,F-250 TREMOR (CREW CAB),2023,4WD,3538,2127,2032,6350
FORD,F-250 TREMOR (CREW CAB),2024,4WD,3493,2123,2032,6355
FORD,F-250 TREMOR (CREW CAB),2025,4WD,3493,2131,2032,6350
FORD,F-250 TREMOR (CREW CAB),2025,RWD,3650,2120,2030,6370
FORD,F-250 TREMOR CREW CAB,2022,4WD,3402,2088,2690,6350
FORD,F-350,2008,NA,3700,2060,2030,6670
FORD,F-350,2009,AWD,3450,2070,2030,6310
FORD,F-350,2013,RWD,3171,2029,2029,6360
FORD,F-350 (CREW CAB),2023,4WD,3500,2060,2030,6350
FORD,F-350 (CREW CAB),2023,RWD,2880,2027,2032,6350
FORD,F-350 (CREW CAB),2024,4WD,3492,2070,2032,6350
FORD,F-350 (CREW CAB),2024,RWD,3150,2052,2032,6350
FORD,F-350 (CREW CAB),2025,4WD,3600,2070,2030,6350
FORD,F-350 (CREW CAB),2025,RWD,3150,2065,2032,6761
FORD,F-350 (REGULAR CAB),2023,4WD,2830,2070,2032,6761
FORD,F-350 (REGULAR CAB),2023,RWD,2630,2035,2032,6350
FORD,F-350 (REGULAR CAB),2024,4WD,3180,2070,2032,6350
FORD,F-350 (REGULAR CAB),2024,RWD,3050,2030,2030,6350
FORD,F-350 (REGULAR CAB),2025,4WD,3450,2070,2030,6760
FORD,F-350 (REGULAR CAB),2025,RWD,2812,2070,2032,6350
FORD,F-350 (SUPER CAB),2023,4WD,3266,2068,2032,6350
FORD,F-350 (SUPER CAB),2023,RWD,3128,2052,2032,6761
FORD,F-350 (SUPER CAB),2024,4WD,3221,2065,2032,6350
FORD,F-350 (SUPER CAB),2024,RWD,2888,2029,2030,6350
FORD,F-350 (SUPER CAB),2025,4WD,3266,2065,2032,6350
FORD,F-350 (SUPER CAB),2025,RWD,3175,2052,2032,6680
FORD,F-350 CREW CAB,2022,4WD,3505,2065,2032,6350
FORD,F-350 CREW CAB,2022,NA,3052,1999,2032,6350
FORD,F-350 REGULAR CAB,2022,4WD,3099,2065,2032,6762
FORD,F-350 REGULAR CAB,2022,NA,2631,1994,2032,6350
FORD,F-350 SUPER CAB,2022,4WD,3266,2065,2032,6350
FORD,F-350 SUPER CAB,2022,NA,3039,2027,2032,6350
FORD,FESTIVA,1992,NA,790,1370,1600,3560
FORD,FIESTA,2011,FWD,1115,1473,1722,3950
FORD,FIESTA,2012,FWD,1170,1473,1722,4067
FORD,FIESTA,2013,FWD,1169,1476,1722,4067
FORD,FIESTA,2014,FWD,1151,1453,1722,4056
FORD,FIESTA,2015,FWD,1151,1471,1722,4066
FORD,FIESTA,2016,FWD,1170,1473,1722,4064
FORD,FIESTA,2017,FWD,1165,1471,1722,4067
FORD,FIESTA,2018,FWD,1190,1473,1722,4067
FORD,FIESTA,2019,FWD,1190,1476,1722,4067
FORD,FIVE HUNDRED,2005,NA,1633,1565,1890,5085
FORD,FIVE HUNDRED,2006,AWD,1650,1534,1892,5098
FORD,FIVE HUNDRED,2007,AWD,1573,1562,1892,5098
FORD,FLEX,2009,AWD,2055,1727,1930,5131
FORD,FLEX,2010,AWD,2000,1727,1961,5126
FORD,FLEX,2011,AWD,2122,1727,1961,5126
FORD,FLEX,2012,AWD,2069,1727,1961,5126
FORD,FLEX,2013,AWD,2106,1722,1961,5126
FORD,FLEX,2014,AWD,2105,1727,1963,5126
FORD,FLEX,2015,AWD,2069,1727,1963,5126
FORD,FLEX,2016,AWD,2150,1727,1928,5136
FORD,FLEX,2017,AWD,2075,1720,1963,5126
FORD,FLEX,2018,AWD,2128,1727,1930,5136
FORD,FLEX,2019,AWD,2105,1727,1961,5126
FORD,FOCUS,2000,NA,1190,1450,1700,4390
FORD,FOCUS,2001,NA,1152,1430,1699,4173
FORD,FOCUS,2002,NA,1185,1448,1700,4392
FORD,FOCUS,2003,NA,1200,1435,1700,4270
FORD,FOCUS,2004,NA,1195,1440,1700,4380
FORD,FOCUS,2005,NA,1220,1440,1700,4318
FORD,FOCUS,2006,FWD,1270,1430,1700,4400
FORD,FOCUS,2007,FWD,1180,1429,1699,4399
FORD,FOCUS,2008,FWD,1180,1468,1702,4521
FORD,FOCUS,2009,FWD,1195,1478,1727,4539
FORD,FOCUS,2010,FWD,1200,1425,1722,4534
FORD,FOCUS,2011,FWD,1182,1425,1722,4534
FORD,FOCUS,2012,FWD,1360,1484,1823,4534
FORD,FOCUS,2013,FWD,1317,1468,1824,4534
FORD,FOCUS,2014,FWD,1325,1484,1823,4359
FORD,FOCUS,2015,FWD,1336,1478,1823,4534
FORD,FOCUS,2016,FWD,1362,1484,1823,4534
FORD,FOCUS,2017,FWD,1395,1484,1823,4362
FORD,FOCUS,2018,FWD,1367,1468,1824,4534
FORD,FREESTAR,2004,NA,1950,1821,1956,5111
FORD,FREESTAR,2005,NA,1950,1826,1968,5105
FORD,FREESTAR,2006,FWD,1900,1834,1961,5077
FORD,FREESTYLE,2005,NA,1845,1727,1890,5020
FORD,FREESTYLE,2006,AWD,2009,1727,1930,5037
FORD,FREESTYLE,2007,AWD,1919,1725,1928,5022
FORD,FUSION,2006,FWD,1430,1374,1834,4831
FORD,FUSION,2007,FWD,1476,1374,1834,4831
FORD,FUSION,2008,AWD,1533,1447,1841,4831
FORD,FUSION,2009,AWD,1500,1372,1842,4831
FORD,FUSION,2010,AWD,1651,1445,1842,4841
FORD,FUSION,2011,AWD,1664,1445,1842,4841
FORD,FUSION,2012,AWD,1629,1448,1842,4920
FORD,FUSION,2013,AWD,1704,1476,1852,4869
FORD,FUSION,2014,AWD,1678,1476,1852,4869
FORD,FUSION,2015,AWD,1668,1476,1852,4872
FORD,FUSION,2016,AWD,1701,1476,1852,4869
FORD,FUSION,2017,AWD,1670,1476,1852,4872
FORD,FUSION,2018,AWD,1699,1476,1852,4872
FORD,FUSION,2019,AWD,1700,1473,1852,4872
FORD,FUSION,2020,AWD,1700,1476,1852,4872
FORD,GT,2022,RWD,1385,1114,2004,4763
FORD,MAVERICK,2022,4WD,1680,1745,1844,5072
FORD,MAVERICK,2022,FWD,1658,1735,1844,5072
FORD,MAVERICK,2023,4WD,1681,1735,1844,5072
FORD,MAVERICK,2023,FWD,1520,1745,1844,5072
FORD,MAVERICK,2024,4WD,1681,1745,1844,5072
FORD,MAVERICK,2024,FWD,1515,1735,1844,5072
FORD,MAVERICK,2026,AWD,1690,1747,1845,5075
FORD,MAVERICK,2026,FWD,1630,1745,1845,5070
FORD,MAVERICK EARLY RELEASE,2025,AWD,1700,1745,1844,5072
FORD,MAVERICK EARLY RELEASE,2025,FWD,1515,1745,1844,5072
FORD,MAVERICK HEV,2022,FWD,1667,1735,1844,5072
FORD,MAVERICK HEV,2023,FWD,1678,1735,1844,5072
FORD,MAVERICK HEV,2024,FWD,1681,1735,1844,5072
FORD,MAVERICK HEV,2026,AWD,1635,1740,1845,5075
FORD,MAVERICK HEV,2026,FWD,1665,1745,1844,5072
FORD,MAVERICK HEV EARLY RELEASE,2025,AWD,1700,1745,1844,5072
FORD,MAVERICK HEV EARLY RELEASE,2025,FWD,1683,1735,1844,5072
FORD,MAVERICK HEV LATER RELEASE,2025,AWD,1690,1745,1844,5072
FORD,MAVERICK HEV LATER RELEASE,2025,FWD,1680,1745,1844,5072
FORD,MAVERICK LATER RELEASE,2025,AWD,1700,1735,1844,5072
FORD,MAVERICK LATER RELEASE,2025,FWD,1635,1745,1844,5072
FORD,MUSTANG,1990,NA,1383,1323,1755,4554
FORD,MUSTANG,1994,NA,1401,1346,1824,4620
FORD,MUSTANG,1995,NA,1490,1340,1820,4640
FORD,MUSTANG,1996,NA,1500,1345,1825,4605
FORD,MUSTANG,1997,NA,1520,1341,1821,4600
FORD,MUSTANG,1998,NA,1510,1341,1822,4600
FORD,MUSTANG,1999,NA,1458,1354,1826,4653
FORD,MUSTANG,2000,NA,1485,1349,1857,4653
FORD,MUSTANG,2001,NA,1482,1346,1857,4653
FORD,MUSTANG,2002,NA,1515,1338,1826,4653
FORD,MUSTANG,2003,NA,1451,1346,1857,4653
FORD,MUSTANG,2004,NA,1483,1349,1824,4653
FORD,MUSTANG,2005,NA,1580,1410,1877,4775
FORD,MUSTANG,2006,RWD,1587,1384,1834,4775
FORD,MUSTANG,2007,RWD,1519,1397,1877,4775
FORD,MUSTANG,2008,RWD,1521,1412,1877,4775
FORD,MUSTANG,2009,RWD,1526,1412,1877,4775
FORD,MUSTANG,2010,RWD,1566,1412,1877,4778
FORD,MUSTANG,2011,RWD,1543,1400,1877,4778
FORD,MUSTANG,2012,RWD,1634,1412,1877,4783
FORD,MUSTANG,2013,RWD,1640,1400,1877,4778
FORD,MUSTANG,2014,RWD,1600,1417,1877,4783
FORD,MUSTANG,2015,RWD,1592,1394,1915,4784
FORD,MUSTANG,2016,RWD,1600,1381,1916,4784
FORD,MUSTANG,2017,RWD,1602,1382,1877,4783
FORD,MUSTANG,2018,RWD,1706,1397,1915,4788
FORD,MUSTANG,2019,RWD,1602,1379,1877,4788
FORD,MUSTANG,2020,RWD,1611,1394,1916,4784
