Make,Model,Year,Drive Train,Kerb Weight,Car Height,Car Length,Car Width
BENTLEY,CONTINENTAL GT,2023,AWD,2276,1405,4851,1963
BENTLEY,CONTINENTAL GT CONVERTIBLE,2023,AWD,2414,1399,4850,1964
BENTLEY,CONTINENTAL GT SPEED,2023,AWD,2360,1399,4850,1964
BENTLEY,CONTINENTAL GT SPEED CONVERTIBLE,2023,AWD,2482,1400,4851,1963
BENTLEY,CONTINENTAL GT V8,2023,AWD,2165,1392,4850,1964
BENTLEY,CONTINENTAL GT V8 CONVERTIBLE,2023,AWD,2414,1399,4850,1964
BENTLEY,FLYING SPUR,2023,AWD,2437,1483,5316,1978
BENTLEY,FLYING SPUR HYBRID,2023,AWD,2506,1483,5316,1978
BENTLEY,FLYING SPUR V8,2023,AWD,2416,1483,5316,1978
BMW,2 SERIES COUPE,2023,AWD,1756,1390,4549,1839
BMW,2 SERIES COUPE,2023,RWD,1594,1407,4554,1839
BMW,2 SERIES GRAN COUPE,2023,AWD,1640,1420,4526,1800
BMW,2 SERIES GRAN COUPE,2023,FWD,1470,1420,4526,1800
BMW,3 SERIES HYBRID SEDAN,2023,AWD,1845,1445,4722,1826
BMW,3 SERIES HYBRID SEDAN,2023,RWD,1831,1443,4717,1826
BMW,3 SERIES SEDAN,2023,AWD,1675,1442,4713,1827
BMW,3 SERIES SEDAN,2023,RWD,1570,1435,4713,1827
BMW,4 SERIES CONVERTIBLE,2023,AWD,1965,1387,4768,1852
BMW,4 SERIES CONVERTIBLE,2023,RWD,1770,1384,4773,1852
BMW,4 SERIES COUPE,2023,AWD,1800,1383,4768,1852
BMW,4 SERIES COUPE,2023,RWD,1623,1387,4793,1852
BMW,4 SERIES GRAN COUPE,2023,AWD,1764,1442,4783,1852
BMW,4 SERIES GRAN COUPE,2023,RWD,1697,1439,4783,1852
BMW,5 SERIES HYBRID SEDAN,2023,AWD,1996,1478,4963,1868
BMW,5 SERIES HYBRID SEDAN,2023,RWD,1930,1483,4973,1867
BMW,5 SERIES SEDAN,2023,AWD,1735,1479,4963,1868
BMW,5 SERIES SEDAN,2023,RWD,1700,1478,4973,1867
BMW,7 SERIES SEDAN,2023,AWD,2445,1544,5391,1950
BMW,7 SERIES SEDAN,2023,RWD,2085,1544,5391,1950
BMW,8 SERIES CONVERTIBLE,2023,AWD,2147,1345,4851,1902
BMW,8 SERIES CONVERTIBLE,2023,RWD,1965,1346,4851,1902
BMW,8 SERIES COUPE,2023,AWD,2031,1346,4829,1902
BMW,8 SERIES COUPE,2023,RWD,1810,1346,4851,1902
BMW,8 SERIES GRAN COUPE,2023,AWD,2045,1409,5082,1932
BMW,8 SERIES GRAN COUPE,2023,RWD,1935,1400,5082,1932
BMW,ALPINA XB7,2023,AWD,2676,1806,5204,1999
BMW,I4 GRAN COUPE,2023,AWD,2290,1448,4783,1852
BMW,I4 GRAN COUPE,2023,RWD,2105,1448,4783,1852
BMW,I7 SEDAN,2023,AWD,2770,1539,5391,1950
BMW,IX,2023,AWD,2585,1700,4953,1966
BMW,M3 SEDAN,2023,AWD,1810,1433,4803,1887
BMW,M3 SEDAN,2023,RWD,1700,1437,4794,1903
BMW,M4 CONVERTIBLE,2023,AWD,1953,1392,4803,1887
BMW,M4 CONVERTIBLE,2023,RWD,1875,1395,4794,1887
BMW,M4 COUPE,2023,AWD,1775,1393,4794,1887
BMW,M4 COUPE,2023,RWD,1725,1393,4794,1887
BMW,M5 SEDAN,2023,AWD,1970,1473,4966,1903
BMW,M8 CONVERTIBLE,2023,AWD,2070,1353,4867,1907
BMW,M8 COUPE,2023,AWD,1970,1362,4867,1907
BMW,M8 GRAN COUPE,2023,AWD,1980,1435,5092,1943
BMW,X1,2023,AWD,1692,1641,4501,1844
BMW,X2,2023,AWD,1600,1526,4361,1824
BMW,X2,2023,FWD,1570,1526,4360,1824
BMW,X3,2023,AWD,1840,1676,4708,1891
BMW,X3,2023,RWD,1850,1676,4722,1890
BMW,X3 M,2023,AWD,2010,1667,4726,1897
BMW,X4,2023,AWD,1846,1621,4751,1918
BMW,X4 M,2023,AWD,1940,1618,4754,1927
BMW,X5,2023,AWD,2218,1745,4922,2004
BMW,X5,2023,RWD,2130,1745,4922,2004
BMW,X5 HYBRID,2023,AWD,2485,1745,4922,2004
BMW,X5 M,2023,AWD,2370,1748,4948,2015
BMW,X6,2023,AWD,2251,1707,4953,2004
BMW,X6,2023,RWD,2185,1674,4953,2004
BMW,X6 M,2023,AWD,2435,1702,4960,2019
BMW,X7,2023,AWD,2480,1835,5172,1999
BMW,Z4,2023,RWD,1500,1304,4324,1864
BRIGHTDROP,ZEVO 600,2023,AWD,4200,2753,7333,2136
BUICK,ENCLAVE,2023,AWD,2071,1775,5189,2000
BUICK,ENCLAVE,2023,FWD,1976,1775,5189,2000
BUICK,ENCORE GX,2023,AWD,1495,1657,4235,1811
BUICK,ENCORE GX,2023,FWD,1374,1629,4234,1814
BUICK,ENVISION,2023,AWD,1728,1641,4630,1883
BUICK,ENVISION,2023,FWD,1700,1641,4635,1882
CADILLAC,CT4,2023,AWD,1666,1422,4757,1816
CADILLAC,CT4,2023,RWD,1555,1422,4755,1816
CADILLAC,CT4-V,2023,AWD,1720,1397,4755,1816
CADILLAC,CT4-V,2023,RWD,1667,1422,4755,1816
CADILLAC,CT4-V BLACKWING,2023,RWD,1751,1397,4750,1816
CADILLAC,CT5,2023,AWD,1787,1453,4923,1882
CADILLAC,CT5,2023,RWD,1665,1453,4923,1883
CADILLAC,CT5-V,2023,AWD,1840,1438,4925,1882
CADILLAC,CT5-V,2023,RWD,1826,1438,4943,1882
CADILLAC,CT5-V BLACKWING,2023,RWD,1870,1425,4948,1882
CADILLAC,CT5 WITH V6,2023,AWD,1806,1453,4923,1881
CADILLAC,CT5 WITH V6,2023,RWD,1744,1453,4928,1882
CADILLAC,ESCALADE,2023,2WD,2556,1948,5382,2057
CADILLAC,ESCALADE,2023,4WD,2644,1948,5382,2057
CADILLAC,ESCALADE ESV,2023,2WD,2608,1948,5766,2060
CADILLAC,ESCALADE ESV,2023,4WD,2797,1948,5766,2060
CADILLAC,LYRIQ,2023,RWD,2545,1623,4996,1976
CADILLAC,XT4,2023,AWD,1699,1628,4600,1881
CADILLAC,XT4,2023,FWD,1663,1628,4432,1882
CADILLAC,XT5,2023,AWD,1838,1679,4816,1903
CADILLAC,XT5,2023,FWD,1827,1679,4816,1903
CADILLAC,XT6,2023,AWD,2023,1749,5050,1963
CADILLAC,XT6,2023,FWD,1985,1750,4973,1964
CHEVROLET,BLAZER,2023,AWD,1896,1697,4862,1948
CHEVROLET,BLAZER,2023,FWD,1735,1676,4862,1948
CHEVROLET,BOLT EUV,2023,FWD,1669,1616,4306,1770
CHEVROLET,BOLT EV,2023,FWD,1635,1610,4145,1765
CHEVROLET,CAMARO LT1 WITHOUT RECARO,2023,RWD,1642,1346,4783,1897
CHEVROLET,CAMARO LT1 WITHOUT RECARO,2023,RWD,1671,1346,4783,1897
CHEVROLET,CAMARO LT1 WITH RECARO,2023,RWD,1672,1349,4783,1897
CHEVROLET,CAMARO LT1 WITH RECARO,2023,RWD,1671,1349,4783,1897
CHEVROLET,CAMARO SS WITHOUT RECARO,2023,RWD,1700,1349,4783,1897
CHEVROLET,CAMARO SS WITHOUT RECARO,2023,RWD,1671,1349,4783,1897
CHEVROLET,CAMARO SS WITH RECARO,2023,RWD,1680,1349,4783,1897
CHEVROLET,CAMARO SS WITH RECARO,2023,RWD,1671,1344,4783,1897
CHEVROLET,CAMARO WITHOUT RECARO,2023,RWD,1522,1349,4783,1897
CHEVROLET,CAMARO WITHOUT RECARO,2023,RWD,1547,1349,4783,1897
CHEVROLET,CAMARO WITH RECARO,2023,RWD,1700,1348,4784,1897
CHEVROLET,CAMARO WITH RECARO,2023,RWD,1700,1348,4783,1897
CHEVROLET,CAMARO ZL1 WITH RECARO,2023,RWD,1781,1344,4783,1897
CHEVROLET,CAMARO ZL1 WITH RECARO,2023,RWD,1780,1344,4783,1897
CHEVROLET,COLORADO,2023,4WD,2164,2019,5403,1902
CHEVROLET,COLORADO,2023,RWD,1887,1989,5403,1902
CHEVROLET,CORVETTE,2023,RWD,1623,1234,4630,1933
CHEVROLET,CORVETTE,2023,RWD,1654,1234,4630,1933
CHEVROLET,EQUINOX,2023,AWD,1578,1661,4651,1844
CHEVROLET,EQUINOX,2023,FWD,1485,1661,4651,1844
CHEVROLET,EXPRESS CARGO 2500,2023,RWD,2278,2149,5692,2017
CHEVROLET,EXPRESS CARGO 3500,2023,RWD,2321,2151,5692,2017
CHEVROLET,EXPRESS PASSENGER 2500,2023,RWD,2460,2058,5463,2019
CHEVROLET,EXPRESS PASSENGER 3500 - 12 PASSENGER,2023,RWD,2533,2126,5692,2017
CHEVROLET,EXPRESS PASSENGER 3500 - 15 PASSENGER,2023,RWD,2747,2151,6200,2017
CHEVROLET,MALIBU,2023,FWD,1433,1466,4932,1854
CHEVROLET,SILVERADO 1500,2023,4WD,2304,1920,5885,2062
CHEVROLET,SILVERADO 1500,2023,4WD,2277,1918,5885,2062
CHEVROLET,SILVERADO 1500,2023,4WD,2313,1920,5885,2062
CHEVROLET,SILVERADO 1500,2023,RWD,2037,1921,5829,2064
CHEVROLET,SILVERADO 1500,2023,RWD,2150,1918,5916,2063
CHEVROLET,SILVERADO 1500,2023,RWD,2182,1920,5885,2062
CHEVROLET,SILVERADO 2500,2023,4WD,3183,2027,6347,2080
CHEVROLET,SILVERADO 2500,2023,4WD,2800,2052,6091,2078
CHEVROLET,SILVERADO 2500,2023,4WD,3102,2027,6350,2078
CHEVROLET,SILVERADO 2500,2023,RWD,2570,2018,6010,2079
CHEVROLET,SILVERADO 2500,2023,RWD,2766,2010,6347,2079
CHEVROLET,SILVERADO 2500,2023,RWD,2698,1991,6347,2079
CHEVROLET,SUBURBAN,2023,2WD,2547,1923,5352,2060
CHEVROLET,SUBURBAN,2023,4WD,2661,1923,5352,2060
CHEVROLET,TAHOE,2023,2WD,2429,1925,5352,2057
CHEVROLET,TAHOE,2023,4WD,2580,1925,5352,2057
CHEVROLET,TRAILBLAZER,2023,AWD,1538,1660,4305,1808
CHEVROLET,TRAILBLAZER,2023,FWD,1410,1668,4407,1808
CHEVROLET,TRAVERSE,2023,AWD,2000,1796,5189,1996
CHEVROLET,TRAVERSE,2023,FWD,1955,1775,5189,1996
CHRYSLER,300,2023,AWD,1969,1492,5044,1905
CHRYSLER,300,2023,RWD,1820,1486,5044,1905
CHRYSLER,PACIFICA,2023,FWD,2051,1773,5192,2022
CHRYSLER,PACIFICA AWD,2023,AWD,2215,1773,5192,2022
CHRYSLER,PACIFICA HYBRID,2023,FWD,2289,1773,5192,2022
CHRYSLER,VOYAGER,2023,FWD,1980,1775,5177,2022
DODGE,CHALLENGER,2023,RWD,1742,1466,5027,1923
DODGE,CHALLENGER AWD,2023,AWD,1913,1461,5027,1923
DODGE,CHALLENGER (DRIVER),2023,RWD,1748,1460,5027,1923
DODGE,CHALLENGER (FRONT SEAT),2023,RWD,1787,1460,5027,1923
DODGE,CHALLENGER SRT,2023,RWD,2018,1461,5027,1923
DODGE,CHALLENGER SRT (DRIVER),2023,RWD,2018,1466,5027,1923
DODGE,CHALLENGER SRT (FRONT SEAT),2023,RWD,2018,1461,5027,1923
DODGE,CHARGER,2023,AWD,1879,1468,5077,1905
DODGE,CHARGER,2023,RWD,1819,1471,5098,1905
DODGE,CHARGER PURSUIT,2023,AWD,1988,1479,5100,1905
DODGE,CHARGER PURSUIT,2023,RWD,1985,1479,5100,1905
DODGE,CHARGER SRT,2023,RWD,2080,1468,5192,1989
DODGE,DURANGO,2023,AWD,2200,1825,5101,1924
DODGE,DURANGO,2023,RWD,2269,1826,5100,1925
DODGE,DURANGO PURSUIT,2023,AWD,2426,1849,5099,1925
DODGE,DURANGO SRT,2023,AWD,2590,1831,5110,1925
DODGE,HORNET,2023,AWD,1685,1621,4529,1859
FIAT,500X,2023,AWD,1522,1618,4247,1811
FORD,BRONCO,2023,4WD,2100,1913,4811,1928
FORD,BRONCO,2023,4WD,2087,1877,4839,1928
FORD,BRONCO SPORT,2023,4WD,1573,1760,4387,1887
FORD,EDGE,2023,AWD,1945,1735,4796,1928
FORD,EDGE,2023,FWD,1849,1735,4796,1928
FORD,ESCAPE,2023,AWD,1611,1676,4575,1882
FORD,ESCAPE,2023,FWD,1525,1676,4575,1882
FORD,ESCAPE HEV,2023,AWD,1675,1707,4602,1882
FORD,ESCAPE HEV,2023,FWD,1565,1679,4600,1882
FORD,ESCAPE PHEV,2023,FWD,1749,1712,4613,1882
FORD,EXPEDITION,2023,4WD,2509,1935,5334,2029
FORD,EXPEDITION,2023,RWD,2436,1941,5334,2029
FORD,EXPEDITION EL,2023,4WD,2680,1935,5636,2029
FORD,EXPEDITION EL,2023,RWD,2511,1935,5636,2029
FORD,EXPLORER,2023,4WD,1996,1796,5050,2004
FORD,EXPLORER,2023,RWD,1970,1796,5050,2004
FORD,EXPLORER HEV,2023,4WD,2161,1796,5050,2004
FORD,EXPLORER HEV,2023,RWD,2221,1786,5050,2004
FORD,F-150 (REGULAR CAB) GAS,2023,4WD,2190,1966,5865,2030
FORD,F-150 (REGULAR CAB) GAS,2023,RWD,1824,1920,5311,2029
FORD,F-150 (SUPER CAB) GAS,2023,4WD,2250,1958,5890,2030
FORD,F-150 (SUPER CAB) GAS,2023,RWD,2080,1956,5885,2029
FORD,F-150 (SUPER CREW) GAS,2023,4WD,2278,1961,5885,2029
FORD,F-150 (SUPER CREW) GAS,2023,RWD,2134,1963,5885,2032
FORD,F-150 (SUPER CREW) HEV,2023,4WD,2624,1966,5885,2032
FORD,F-150 (SUPER CREW) HEV,2023,RWD,2427,1958,5885,2123
FORD,F-150 (SUPER CREW) LIGHTNING BEV,2023,4WD,2989,2004,5911,2032
FORD,F-250 (CREW CAB),2023,4WD,3402,2070,6350,2032
FORD,F-250 (CREW CAB),2023,RWD,2852,2055,6350,2032
FORD,F-250 (REGULAR CAB),2023,4WD,2926,2075,5903,2032
FORD,F-250 (REGULAR CAB),2023,RWD,2605,1999,6761,2032
FORD,F-250 (SUPER CAB),2023,4WD,3175,2070,6350,2029
FORD,F-250 (SUPER CAB),2023,RWD,2994,2040,6350,2032
FORD,F-250 TREMOR (CREW CAB),2023,4WD,3538,2127,6350,2032
FORD,F-350 (CREW CAB),2023,4WD,3500,2060,6350,2030
FORD,F-350 (CREW CAB),2023,RWD,2880,2027,6350,2032
FORD,F-350 (REGULAR CAB),2023,4WD,2830,2070,6761,2032
FORD,F-350 (REGULAR CAB),2023,RWD,2630,2035,6350,2032
FORD,F-350 (SUPER CAB),2023,4WD,3266,2068,6350,2032
FORD,F-350 (SUPER CAB),2023,RWD,3128,2052,6761,2032
FORD,MAVERICK,2023,4WD,1681,1735,5072,1844
FORD,MAVERICK,2023,FWD,1520,1745,5072,1844
FORD,MAVERICK HEV,2023,FWD,1678,1735,5072,1844
FORD,MUSTANG CONVERTIBLE,2023,RWD,1779,1394,4783,1915
FORD,MUSTANG COUPE,2023,RWD,1630,1379,4783,1882
FORD,MUSTANG GT 500,2023,RWD,1891,1379,4816,1956
FORD,MUSTANG MACH-E BEV,2023,AWD,2246,1600,4714,1882
FORD,MUSTANG MACH-E BEV,2023,RWD,1959,1626,4724,1882
FORD,RANGER (SUPER CAB),2023,4WD,2019,1816,5354,1862
FORD,RANGER (SUPER CAB),2023,RWD,1887,1801,5354,1976
FORD,RANGER (SUPER CREW),2023,4WD,2041,1816,5354,1862
FORD,RANGER (SUPER CREW),2023,RWD,1903,1806,5354,1976
FORD,TRANSIT CONNECT VAN,2023,FWD,1610,1839,4826,1834
FORD,TRANSIT CONNECT WAGON,2023,FWD,1711,1834,4826,1834
FORD,TRANSIT HIGH ROOF 15 PASS,2023,AWD,2903,2797,6703,2065
FORD,TRANSIT HIGH ROOF 15 PASS,2023,RWD,2857,2797,6699,2088
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2023,AWD,2887,2791,5982,2065
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2023,RWD,2770,2779,5982,2065
FORD,TRANSIT LOW ROOF 15 PASS,2023,AWD,2756,2101,6703,2065
FORD,TRANSIT LOW ROOF 15 PASS,2023,RWD,2766,2070,5982,2062
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2023,AWD,2600,2088,6035,2065
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2023,RWD,2481,2095,5982,2065
FORD,TRANSIT MEDIUM ROOF 15 PASS,2023,AWD,2860,2499,5981,2060
FORD,TRANSIT MEDIUM ROOF 15 PASS,2023,RWD,2700,2560,6703,2065
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2023,AWD,2800,2560,5982,2065
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2023,RWD,2336,2558,5982,2065
FORD,TRANSIT VAN,2023,AWD,2600,2520,6035,2065
FORD,TRANSIT VAN,2023,RWD,2221,2560,5982,2065
FORD,TRANSIT VAN BEV,2023,RWD,2700,2504,5981,2059
GENESIS,ELECTRIFIED G80,2023,AWD,2325,1475,4995,1925
GENESIS,ELECTRIFIED GV70,2023,AWD,2260,1635,4715,1910
GENESIS,G70,2023,AWD,1795,1400,4685,1850
GENESIS,G70,2023,RWD,1675,1400,4700,1850
GENESIS,G80,2023,AWD,1921,1465,4995,1925
GENESIS,G80,2023,RWD,1918,1466,4996,1925
GENESIS,G90,2023,AWD,2345,1490,5275,1930
GENESIS,G90,2023,RWD,2295,1490,5275,1930
GENESIS,GV60,2023,AWD,2095,1580,4515,1855
GENESIS,GV60,2023,RWD,2160,1580,4515,1855
GENESIS,GV70,2023,AWD,1881,1631,4740,1910
GENESIS,GV80,2023,AWD,2130,1715,4945,1980
GENESIS,GV80,2023,RWD,2055,1735,4945,1975
GMC,ACADIA,2023,AWD,1950,1694,4912,1915
GMC,ACADIA,2023,FWD,1787,1694,4912,1915
GMC,CANYON,2023,4WD,2041,2027,5403,1902
GMC,CANYON,2023,RWD,2046,2027,5415,1902
GMC,SAVANA CARGO 2500,2023,RWD,2259,2151,5692,2017
GMC,SAVANA CARGO 3500,2023,RWD,2420,2151,5692,2017
GMC,SAVANA PASSENGER 2500,2023,RWD,2463,2101,5692,2017
GMC,SAVANA PASSENGER 3500 - 12 PASSENGER,2023,RWD,2670,2108,5692,2014
GMC,SAVANA PASSENGER 3500 - 15 PASSENGER,2023,RWD,2676,2151,5692,2017
GMC,SIERRA 1500,2023,4WD,2350,1950,5885,2065
GMC,SIERRA 1500,2023,4WD,2372,1920,5885,2062
GMC,SIERRA 1500,2023,4WD,2350,1990,6129,2062
GMC,SIERRA 1500,2023,RWD,2245,1920,5916,2063
GMC,SIERRA 1500,2023,RWD,2150,1925,5885,2062
GMC,SIERRA 1500,2023,RWD,2091,1915,5885,2062
GMC,SIERRA 2500,2023,4WD,3020,2027,6348,2070
GMC,SIERRA 2500,2023,4WD,3061,2032,6347,2079
GMC,SIERRA 2500,2023,4WD,3175,2032,6368,2080
GMC,SIERRA 2500,2023,RWD,2724,2027,6347,2079
GMC,SIERRA 2500,2023,RWD,2880,2025,6350,2077
GMC,SIERRA 2500,2023,RWD,2700,2030,6347,2080
GMC,TERRAIN,2023,AWD,1590,1661,4630,1839
GMC,TERRAIN,2023,FWD,1555,1661,4630,1839
GMC,YUKON,2023,2WD,2437,1943,5334,2057
GMC,YUKON,2023,4WD,2571,1943,5352,2057
GMC,YUKON XL,2023,2WD,2458,1943,5720,2057
GMC,YUKON XL,2023,4WD,2640,1943,5720,2057
HONDA,ACCORD HYBRID,2023,FWD,1573,1435,4976,1862
HONDA,ACCORD SEDAN,2023,FWD,1489,1450,4976,1862
HONDA,CIVIC HATCHBACK,2023,FWD,1333,1415,4550,1802
HONDA,CIVIC HATCHBACK TYPE R,2023,FWD,1446,1415,4577,1887
HONDA,CIVIC SEDAN,2023,FWD,1331,1415,4674,1801
HONDA,CIVIC SEDAN SI,2023,FWD,1335,1415,4674,1801
HONDA,CR-V,2023,AWD,1765,1689,4694,1867
HONDA,CR-V,2023,FWD,1578,1689,4694,1867
HONDA,CR-V HYBRID,2023,AWD,1762,1689,4694,1867
HONDA,CR-V HYBRID,2023,FWD,1698,1689,4694,1867
HONDA,HR-V,2023,AWD,1463,1610,4567,1839
HONDA,HR-V,2023,FWD,1433,1610,4567,1839
HONDA,ODYSSEY,2023,FWD,1981,1768,5212,1994
HONDA,PASSPORT,2023,AWD,1961,1854,4831,1996
HONDA,PASSPORT,2023,FWD,1918,1808,4828,1996
HONDA,PILOT,2023,AWD,2125,1803,5077,1994
HONDA,PILOT,2023,FWD,1960,1801,5077,1994
HONDA,RIDGELINE,2023,AWD,2011,1786,5334,1996
HONDA,RIDGELINE,2023,FWD,2046,1798,5334,1996
HYUNDAI,ELANTRA,2023,FWD,1236,1415,4735,1826
HYUNDAI,ELANTRA HEV,2023,FWD,1350,1420,4675,1825
HYUNDAI,ELANTRA N,2023,FWD,1445,1415,4676,1826
HYUNDAI,IONIQ 5,2023,AWD,2113,1605,4635,1890
HYUNDAI,IONIQ 5,2023,RWD,1986,1605,4635,1890
HYUNDAI,IONIQ 6,2023,AWD,2087,1495,4855,1880
HYUNDAI,IONIQ 6,2023,RWD,1910,1495,4855,1880
HYUNDAI,KONA,2023,AWD,1485,1565,4205,1800
HYUNDAI,KONA,2023,FWD,1300,1565,4205,1800
HYUNDAI,KONA ELECTRIC,2023,FWD,1685,1570,4205,1801
HYUNDAI,KONA N,2023,FWD,1501,1565,4215,1800
HYUNDAI,NEXO,2023,FWD,1814,1630,4635,1860
HYUNDAI,PALISADE,2023,AWD,2026,1750,4981,1976
HYUNDAI,PALISADE,2023,FWD,1950,1750,4996,1976
HYUNDAI,SANTA CRUZ,2023,AWD,1922,1695,4971,1905
HYUNDAI,SANTA CRUZ,2023,FWD,1700,1694,4971,1905
HYUNDAI,SANTA FE,2023,AWD,1845,1720,4785,1900
HYUNDAI,SANTA FE,2023,FWD,1735,1680,4785,1900
HYUNDAI,SANTA FE HEV,2023,AWD,1965,1719,4785,1900
HYUNDAI,SANTA FE PHEV,2023,AWD,1997,1684,4785,1900
HYUNDAI,SONATA,2023,FWD,1450,1445,4900,1859
HYUNDAI,SONATA HEV,2023,FWD,1565,1445,4900,1860
HYUNDAI,TUCSON,2023,AWD,1671,1666,4629,1864
HYUNDAI,TUCSON,2023,FWD,1515,1656,4630,1864
HYUNDAI,TUCSON HYBRID,2023,AWD,1735,1666,4630,1864
HYUNDAI,TUCSON PHEV,2023,AWD,1841,1656,4630,1864
HYUNDAI,VENUE,2023,FWD,1184,1565,4041,1770
INFINITI,Q50,2023,AWD,1795,1445,4826,1824
INFINITI,Q50,2023,RWD,1698,1443,4816,1824
INFINITI,QX50,2023,AWD,1847,1651,4699,1902
INFINITI,QX50,2023,FWD,1770,1679,4700,1902
INFINITI,QX55,2023,AWD,1844,1621,4732,1897
INFINITI,QX60,2023,AWD,2088,1775,5039,1981
INFINITI,QX60,2023,FWD,1993,1775,5034,1981
INFINITI,QX80,2023,4WD,2654,1925,5339,2029
INFINITI,QX80,2023,RWD,2572,1941,5339,2029
JAGUAR,E-PACE,2023,AWD,1898,1648,4395,1897
JAGUAR,F-PACE,2023,AWD,1847,1664,4747,1936
JAGUAR,F-TYPE CONVERTIBLE,2023,AWD,1767,1311,4470,1886
JAGUAR,F-TYPE CONVERTIBLE,2023,RWD,1707,1308,4470,1923
JAGUAR,F-TYPE COUPE,2023,AWD,1801,1311,4470,1923
JAGUAR,F-TYPE COUPE,2023,RWD,1587,1311,4470,1923
JAGUAR,I-PACE,2023,AWD,2208,1567,4681,1895
JAGUAR,XF,2023,AWD,1725,1456,4962,1890
JAGUAR,XF,2023,RWD,1699,1455,4953,1880
JEEP,CHEROKEE,2023,AWD,1745,1676,4623,1859
JEEP,COMPASS,2023,AWD,1584,1641,4404,1875
JEEP,GLADIATOR,2023,4WD,2150,1905,5537,1875
JEEP,GLADIATOR DIESEL,2023,4WD,2458,1905,5537,1875
JEEP,GRAND CHEROKEE,2023,4WD,2039,1801,4915,1968
JEEP,GRAND CHEROKEE,2023,RWD,1922,1760,4915,1968
JEEP,GRAND CHEROKEE L,2023,4WD,2251,1816,5189,1963
JEEP,GRAND CHEROKEE L,2023,RWD,2052,1816,5189,1963
JEEP,GRAND CHEROKEE PHEV,2023,4WD,2531,1798,4915,1969
JEEP,GRAND WAGONEER,2023,4WD,2912,1930,5453,2123
JEEP,GRAND WAGONEER,2023,RWD,2912,1948,5453,2123
JEEP,GRAND WAGONEER L,2023,4WD,3041,1943,5758,2123
JEEP,GRAND WAGONEER L,2023,RWD,3041,1943,5758,2123
JEEP,RENEGADE,2023,AWD,1587,1697,4232,1803
JEEP,WAGONEER,2023,4WD,2703,1920,5453,2123
JEEP,WAGONEER,2023,RWD,2703,1941,5453,2123
JEEP,WAGONEER L,2023,4WD,2912,1941,5758,2123
JEEP,WAGONEER L,2023,RWD,2767,1941,5758,2123
JEEP,WRANGLER,2023,4WD,1950,1882,4785,1894
JEEP,WRANGLER UNLIMITED,2023,4WD,2043,1869,4785,1875
JEEP,WRANGLER UNLIMITED 392,2023,4WD,2312,1943,4796,1877
JEEP,WRANGLER UNLIMITED DIESEL,2023,4WD,2244,1943,4785,1875
JEEP,WRANGLER UNLIMITED PHEV,2023,4WD,2370,1867,4785,1877
JEEP,WRANGLER UNLIMITED RHD,2023,4WD,2013,1869,4785,1872
KIA,CARNIVAL,2023,FWD,2001,1760,5155,1995
KIA,EV6,2023,AWD,2105,1550,4695,1890
KIA,EV6,2023,RWD,1990,1550,4680,1880
KIA,FORTE,2023,FWD,1255,1445,4640,1800
KIA,K5,2023,AWD,1578,1445,4905,1859
KIA,K5,2023,FWD,1473,1445,4905,1859
KIA,NIRO,2023,FWD,1425,1545,4420,1825
KIA,NIRO EV,2023,FWD,1700,1570,4420,1825
KIA,NIRO PLUG-IN HYBRID,2023,FWD,1665,1544,4420,1826
KIA,RIO,2023,FWD,1208,1450,4385,1725
KIA,RIO,2023,FWD,1214,1450,4384,1725
KIA,SELTOS,2023,AWD,1525,1631,4384,1801
KIA,SELTOS,2023,FWD,1295,1600,4390,1800
KIA,SORENTO,2023,AWD,1860,1705,4810,1900
KIA,SORENTO,2023,FWD,1710,1694,4811,1900
KIA,SORENTO HEV,2023,AWD,1984,1720,4811,1900
KIA,SORENTO HEV,2023,FWD,1815,1694,4811,1900
KIA,SORENTO PHEV,2023,AWD,2044,1720,4811,1900
KIA,SOUL,2023,FWD,1284,1658,4196,1800
KIA,SPORTAGE,2023,AWD,1735,1661,4661,1864
KIA,SPORTAGE,2023,FWD,1550,1676,4661,1864
KIA,SPORTAGE HEV,2023,AWD,1753,1676,4660,1865
KIA,SPORTAGE HEV,2023,FWD,1700,1661,4661,1864
KIA,SPORTAGE PHEV,2023,AWD,1886,1674,4660,1865
KIA,SPORTAGE PHEV,2023,FWD,1827,1666,4661,1864
KIA,STINGER,2023,AWD,1900,1400,4831,1870
KIA,STINGER,2023,RWD,1727,1400,4830,1870
KIA,TELLURIDE,2023,AWD,2033,1749,5001,1989
KIA,TELLURIDE,2023,FWD,1908,1750,5001,1989
LAND ROVER,DEFENDER 110,2023,4WD,2361,1974,5018,2008
LAND ROVER,DEFENDER 130,2023,4WD,2654,1970,5358,2008
LAND ROVER,DEFENDER 90,2023,4WD,2185,1972,4583,2008
LAND ROVER,DISCOVERY,2023,4WD,2270,1888,4956,2073
LAND ROVER,DISCOVERY SPORT,2023,4WD,1844,1727,4597,1902
LAND ROVER,RANGE ROVER,2023,4WD,2538,1869,5077,2215
LAND ROVER,RANGE ROVER EVOQUE,2023,4WD,1796,1649,4371,1904
